city,country,country_norm,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z
San Jose,Costa Rica,costa rica,9.9327707,-84.0796144,55.7,44.3,54.22,56.33,43.67,21.3,68.9,10.0,5058007.0,99.0,41,2352542.0,544260480.0,55,2686476.0,544260608.0,82,3532318.0,544260864.0,0.0522466264665126,1543000.0,509.88812255859375,47.70000076293945,52.29999923706055,0,64.79999542236328,35.20000076293945,62.68000030517578,37.31999969482422,62.68500518798828,37.314998626708984,61.69940948486328,38.30059814453125,0,0,0,62.68000030517578,37.31999969482422,0,14.671007428701829,20.11493851558758,14.80374122778922,20.114938750769056,15.077465153728436,20.11493922113185,14.249239779433228,3.7376696182833684,4.02535169073515,4.418840607796598,0.0,0.0,0.0,0.0,0.05092752264440875,6.236150627991729,0.0,0.0,0.0,0.0,0.0
Malmo,Sweden,sweden,55.6052931,13.0001566,55.7,44.3,48.0,47.07,52.93,17.5,62.5,20.0,10365705.0,23.0,10,506679.0,35984.74609375,25,2194044.0,37851.27734375,53,2904465.0,38038.5,28.76918029785156,1366301.0,16.25260353088379,33.5,66.5,1,26.866666793823242,73.13333129882812,30.399999618530273,69.5999984741211,35.73999786376953,64.26000213623047,30.80675506591797,69.1932373046875,2,2,5,41.689998626708984,58.310001373291016,2,13.13563491959757,10.490878197192302,14.601257430090111,10.541446424657975,14.881760110372719,10.546380372514058,14.12761837813287,2.3978952727983707,3.258096538021482,3.9889840465642745,1.0986122886681098,1.0986122886681098,1.791759469228055,1.0986122886681098,3.393473640145801,2.8479630614152804,0.9654331559806831,0.9298250454270817,-0.45511105593507256,-0.4551112301697891,0.08085200344122623
Geelong,Australia,australia,-38.1493248,144.3598241,55.6,44.4,43.03,41.36,58.64,19.0,65.5,16.0,25649909.0,3.0,5,236248.0,242861.359375,5,236248.0,242861.359375,20,6150026.0,244216.203125,64.68607330322266,5031195.0,64.6890869140625,44.0,56.0,1,40.133331298828125,59.866668701171875,36.76000213623047,63.2400016784668,42.01000213623047,57.98999786376953,45.107765197753906,54.89222717285156,0,2,2,36.76000213623047,63.2400016784668,2,12.372641612542798,12.400250139519855,12.372641612542798,12.400250139519855,15.631967030016966,12.405813285044799,15.431168287172158,1.791759469228055,1.791759469228055,3.044522437723423,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,4.184886928945127,4.184932806884843,-0.509469361161604,1.7432802140744064,-0.23822055605435202,-0.23822048163738782,-0.6119495746870179
Phnom Penh,Cambodia,cambodia,11.5730391,104.857807,55.4,44.6,51.13,50.66,49.34,31.3,64.3,4.0,16289270.0,90.0,2,2148413.0,45068.96484375,4,2232003.0,45123.49609375,12,2768727.0,45205.7265625,6.89378833770752,2129371.0,219.8642120361328,52.5,47.5,0,46.16666793823242,53.83333206176758,47.0,53.0,46.07999801635742,53.92000198364258,47.8975944519043,52.10240936279297,0,0,1,47.0,53.0,0,14.580240453469587,10.71597133564778,14.618410394596427,10.717180528675325,14.833898566920087,10.719001172502484,14.571337658532272,1.0986122886681098,1.6094379124341003,2.5649493574615367,0.0,0.0,0.6931471805599453,0.0,2.066076163821579,5.39754808750538,0.0,0.0,0.0,0.0,0.0
Manchester,United Kingdom,united kingdom,53.4794892,-2.2451148,55.4,44.6,46.07,43.71,56.29,17.7,63.8,19.0,66435600.0,274.0,79,3369369.0,174831888.0,189,6631062.0,174834256.0,389,14553859.0,174836208.0,0.0549723654985427,547627.0,47.78670120239258,69.19999694824219,30.799999237060547,1,53.39999771118164,46.60000228881836,50.68000030517578,49.31999969482422,48.96099853515625,51.03900146484375,51.23710632324219,48.76289749145508,1,5,11,50.68000030517578,49.31999969482422,11,15.03023634123223,18.979335435897248,15.70727568113531,18.979348980245348,16.49336680849427,18.979360145043007,13.213351503302519,4.382026634673881,5.247024072160486,5.966146739123692,0.6931471805599453,1.791759469228055,2.4849066497880004,2.4849066497880004,0.053514572744721316,3.8874577593753608,0.4941084299917965,0.41066319322152417,-0.31046963454690674,-0.31046960958105885,-0.7685217776564057
Hamilton,Canada,canada,43.2560802,-79.8728583,55.3,44.7,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,4,939478.0,7827615.0,21,3312040.0,7829220.5,88,13548875.0,7831349.5,0.3043390810489654,729560.0,9.826353073120117,30.100000381469727,69.9000015258789,1,32.79999923706055,67.20000457763672,37.62000274658203,62.3800048828125,38.81999969482422,61.18000030517578,33.77332305908203,66.22667694091797,5,12,16,37.62000274658203,62.3800048828125,13,13.753080745270779,15.87316855161936,15.013075173637718,15.873373637736607,16.421814149819753,15.87364553074449,13.500198262366178,1.6094379124341003,3.091042453358316,4.48863636973214,1.791759469228055,2.5649493574615367,2.833213344056216,2.6390573296152584,0.26569646118140366,2.3819832612847045,0.055708106665001575,1.384867889904477,-0.2440413996425295,-0.24403800784692584,-0.5551031736093027
Minneapolis,MN,united states,44.9772995,-93.2654692,55.3,44.7,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,40,4603889.0,1224232.875,72,5425201.0,1225061.625,87,5761338.0,1225125.125,1.5454338788986206,2906807.0,0.0,55.099998474121094,44.900001525878906,1,41.15999984741211,58.839996337890625,47.40399932861328,52.59599685668945,55.25299835205078,44.74700164794922,55.099891662597656,44.900108337402344,1,1,1,47.46799850463867,52.53200149536133,1,15.342412156270893,14.017825798148436,15.506565691720633,14.018502523103237,15.566680470933985,14.018554355844705,14.882566129888163,3.713572066704308,4.290459441148391,4.477336814478207,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.9343011183397607,0.0,-0.048989782990093884,-0.2627718320954938,0.0637400683342833,0.06364702286188062,-0.22202258962802998
Noida,India,india,28.5706333,77.3272147,55.3,44.7,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,12,38471852.0,1597997.375,34,43033308.0,1601768.875,75,48461640.0,1602836.625,0.7078665494918823,637272.0,12.503791809082031,59.20000076293945,40.79999923706055,1,57.866668701171875,42.133331298828125,50.36000442504883,49.63999557495117,46.46999740600586,53.530006408691406,57.37559509277344,42.6244010925293,3,3,5,50.36000442504883,49.63999557495117,5,17.465437440971638,14.28426238841172,17.577485001695464,14.286619747727704,17.696283135759092,14.28728613201315,13.364953414172367,2.5649493574615367,3.5553480614894135,4.330733340286331,1.3862943611198906,1.3862943611198906,1.791759469228055,1.791759469228055,0.5352449596978723,2.602970520753274,1.76447354101459,1.8353073876199242,-0.2994661004202702,-0.2994648916505069,-0.46451652014072203
Medellin,Colombia,colombia,6.2697325,-75.6025597,55.2,44.8,56.87,54.79,45.21,23.5,68.9,8.0,46202800.0,40.0,13,4049221.0,137426.28125,37,4797263.0,138097.4375,73,5599939.0,138253.171875,4.526436805725098,2529403.0,246.10694885253906,66.0,34.0,1,61.29999923706055,38.70000076293945,60.220001220703125,39.78000259399414,63.900001525878906,36.099998474121094,62.601139068603516,37.39885711669922,0,0,1,68.0999984741211,31.899999618530273,1,15.214035321863959,11.8308501925547,15.383556313366363,11.835722025068351,15.538266441362264,11.836849095240316,14.743494259829466,2.6390573296152584,3.6375861597263857,4.30406509320417,0.0,0.0,0.6931471805599453,0.6931471805599453,1.7095432689301484,5.5098212342201185,-0.483454924210591,-0.5509049534805927,0.057709198761687945,0.05652867516265188,-1.1537327152364354
Las Vegas,NV,united states,36.1674263,-115.1484131,55.2,44.8,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,10,3803155.0,25893.4296875,11,3818043.0,25902.078125,12,3863854.0,25909.91796875,12.800185203552246,2256509.0,0.0,54.88999938964844,45.11000061035156,1,44.42000198364258,55.57999801635742,47.256004333496094,52.743995666503906,42.57100296020508,57.42899703979492,54.88987731933594,45.110107421875,1,1,1,47.25600051879883,52.74399948120117,1,15.151341806316262,10.161783154576069,15.155248807559728,10.162117087151037,15.167175947730515,10.162419702058239,14.629329929881296,2.3978952727983707,2.4849066497880004,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.6246820126203683,0.0,-0.2807052922444942,-0.46356131921694177,-0.18543215753168105,-0.18552874305600262,-0.20293418639109873
Johor Bahru,Malaysia,malaysia,1.4581986,103.7649059,54.9,45.1,57.29,58.84,41.16,24.3,69.4,6.0,32722760.0,99.0,5,6926036.0,41420.453125,8,9609042.0,42736.86328125,12,10218023.0,42827.5078125,18.0184326171875,5983000.0,12.774073600769043,29.200000762939453,70.80000305175781,0,47.5333366394043,52.4666633605957,46.900001525878906,53.099998474121094,48.60499954223633,51.39500045776367,32.3774528503418,67.62255096435547,1,1,1,50.150001525878906,49.849998474121094,0,15.750798346119089,10.631554217023714,16.078215192220775,10.662840534203912,16.139663777666364,10.664959230228975,15.604432839512386,1.791759469228055,2.1972245773362196,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.94540864663366,2.622788100564673,0.36893019438305535,0.3747945206950896,-0.4451039824673335,-0.4451062571703702,-0.28873397423608255
Brampton,Canada,canada,43.685832,-79.7599366,54.8,45.2,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,8,1727182.0,1750938.875,27,9867221.0,1758363.75,92,13234844.0,1759074.125,0.6122267246246338,656480.0,14.308894157409668,42.5,57.5,1,37.06666564941406,62.93333053588867,36.279998779296875,63.719993591308594,37.1099967956543,62.8900032043457,37.68207931518555,62.317909240722656,9,12,14,36.279998779296875,63.719993591308594,13,14.362002315614612,14.375663273157027,16.10472891282609,14.379894815797254,16.398363682203396,14.380298731733221,13.394649030950506,2.1972245773362196,3.332204510175204,4.532599493153256,2.302585092994046,2.5649493574615367,2.70805020110221,2.6390573296152584,0.4776162822245995,2.7284339769765937,1.9250001854387337,1.3290966059440155,-0.25696554480852996,-0.2569651740531152,-0.5539484513263276
Casablanca,Morocco,morocco,33.5945144,-7.6200284,54.6,45.4,48.66,48.69,51.31,27.4,65.8,7.0,35842238.0,80.0,8,3851779.0,57399.1640625,20,4332667.0,57807.5546875,53,7288949.0,58277.6015625,7.610116004943848,3215935.0,86.25431060791016,35.400001525878906,64.5999984741211,1,31.733335494995117,68.26666259765625,35.87999725341797,64.1199951171875,35.849998474121094,64.15000915527344,35.30379104614258,64.69620513916016,0,1,1,35.400001525878906,64.5999984741211,1,15.164045937081179,10.95780244053528,15.281694076507927,10.964892048682861,15.801870060689293,10.972990264868542,14.983629008585464,2.1972245773362196,3.044522437723423,3.9889840465642745,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.1529377916292294,4.468826965110392,0.7071067811865475,-0.7071067811865476,-0.7071067811865476,-0.7071067811865475,0.7071067811865476
Ulaanbaatar,Mongolia,mongolia,47.9184676,106.9177016,54.6,45.4,56.01,57.97,42.03,29.7,66.3,4.0,3000000.0,1.9,2,1410948.0,1492790.625,3,1439100.0,1492822.0,3,1439100.0,1492822.0,0.9661455750465392,1396288.0,1168.574462890625,28.399999618530273,71.5999984741211,0,33.60000228881836,66.4000015258789,38.94000244140625,61.06000518798828,33.79999923706055,66.19999694824219,37.189208984375,62.810791015625,0,0,0,38.94000244140625,61.06000518798828,0,14.159773085603407,14.216158498796885,14.179529171036767,14.216179516244843,14.179529171036767,14.216179516244843,14.149328560936066,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.676075065294231,7.064395254703305,0.0,0.0,0.0,0.0,0.0
Brussels,Belgium,belgium,50.8467372,4.352493,54.6,45.4,44.58,43.98,56.02,17.1,64.3,19.0,11524454.0,376.0,65,3171010.0,40057155584.0,187,6712657.0,40057163776.0,456,15290895.0,40057159680.0,0.0045852898620069,1249597.0,41.759464263916016,40.0,60.0,1,39.46666717529297,60.5333366394043,40.31999969482422,59.68000030517578,34.32100296020508,65.67900085449219,38.30754470825195,61.69245910644531,2,3,13,42.29999923706055,57.70000076293945,3,14.969561022451712,24.413573160793995,15.719505555697285,24.413573365301755,16.542768176580722,24.41357326304788,14.038332457554114,4.189654742026425,5.236441962829949,6.124683390894205,1.0986122886681098,1.3862943611198906,2.6390573296152584,1.3862943611198906,0.004574809445401138,3.7555905571708736,0.8007967806780626,0.47256429175146186,1.49997692977845,1.4999769297512202,-0.7895731531836957
Bangalore,India,india,12.9767936,77.590082,54.6,45.4,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,16,15841488.0,178487312.0,35,16645814.0,178487968.0,100,19219472.0,178488448.0,0.2926041483879089,15386000.0,125.94596099853516,48.849998474121094,51.150001525878906,1,42.86000061035156,57.13999938964844,38.93600082397461,61.064002990722656,39.827999114990234,60.17200469970703,41.02008056640625,58.97992706298828,0,0,2,38.93600082397461,61.064002990722656,2,16.578142942457845,19.000028081027722,16.62766939144533,19.000031756352225,16.771434541775665,19.000034445605497,16.548968627995166,2.833213344056216,3.58351893845611,4.61512051684126,0.0,0.0,1.0986122886681098,1.0986122886681098,0.25665890317765916,4.843761491957556,0.08683091616891025,0.05518497763610864,0.12252372460131321,0.12252344392253504,-0.5741607593945337
Portland,OR,united states,45.5202471,-122.674194,54.6,45.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,35,3252466.0,299630.34375,46,3451014.0,299814.8125,57,3966952.0,299922.3125,2.6584746837615967,2084045.0,0.0,52.849998474121094,47.150001525878906,1,52.33333206176758,47.66666793823242,51.92000198364258,48.07999801635742,47.76899719238281,52.23099899291992,52.8499755859375,47.1500244140625,1,1,3,49.54399871826172,50.45600128173828,3,14.99492434327582,12.610308143811261,15.054178948636906,12.610923606755408,15.193508851682395,12.611282095960698,14.549821754548452,3.58351893845611,3.8501476017100584,4.060443010546419,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.2970463074769767,0.0,-0.3336224986710766,-0.4526516121821278,-0.12851609002830827,-0.12859380103892878,-0.2201348383050982
Kamloops,Canada,canada,50.6758269,-120.339415,54.6,45.4,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,1,97902.0,9090834.0,1,97902.0,9090834.0,5,196218.0,9090847.0,244.02003479003903,568322.0,106.14910125732422,61.70000076293945,38.29999923706055,1,49.33333206176758,50.66666793823242,47.36600112915039,52.633995056152344,48.65399932861328,51.34600067138672,50.23196792602539,49.76803970336914,0,0,3,47.36600112915039,52.633995056152344,3,11.491732471562889,16.022777321120785,11.491732471562889,16.022777321120785,12.186986661383939,16.022778751131415,13.25044519804817,0.6931471805599453,0.6931471805599453,1.791759469228055,0.0,0.0,1.3862943611198906,1.3862943611198906,5.501339981854583,4.674221334178616,-0.8608436565106675,-0.9865375610657953,-0.241355571811493,-0.24135668453510553,0.35894437074040886
Amadora,Portugal,portugal,38.758959,-9.2365233,54.6,45.4,29.91,29.63,70.37,13.6,64.9,22.0,10276617.0,112.0,45,3227782.0,239514.140625,60,3817268.0,240054.71875,82,4314738.0,240148.984375,10.301053047180176,548703.0,10.37104320526123,29.600000381469727,70.4000015258789,1,32.5,67.50000762939453,30.939998626708984,69.06000518798828,35.88999938964844,64.11000061035156,29.843032836914062,70.15696716308594,1,1,1,32.400001525878906,67.60000610351562,1,14.987306081824839,12.386371911475875,15.15504580343857,12.388626336837161,15.277547393995881,12.389018942029466,13.215314412978579,3.828641396489095,4.110873864173311,4.418840607796598,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.4248959113923196,2.4310700542362143,0.5773502691896258,-0.5773502691896257,-0.6270884035207716,-0.6270881123699019,-0.5457058249685176
Karachi,Pakistan,pakistan,24.8546842,67.0207055,54.5,45.5,42.51,44.08,55.92,34.8,60.7,5.0,218983520.0,272.0,2,20696992.0,13342175.0,3,20714532.0,13342185.0,4,20934532.0,13342211.0,1.2310340404510498,20249000.0,600.57373046875,32.099998474121094,67.9000015258789,0,32.70000076293945,67.30000305175781,32.63999938964844,67.36000061035156,36.20000076293945,63.79999923706055,32.575809478759766,67.4241943359375,0,0,0,39.16666793823242,60.83333206176758,0,16.84549898198303,16.406440703590164,16.846346089189314,16.406441453092814,16.85691065004542,16.406443401797073,16.82361601696656,1.0986122886681098,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0,0.0,0.8024651732681269,6.399549105573112,1.23881129452671,0.9559059744127095,-0.135635186345017,-0.13565604023972475,-0.3472686146019245
Gurgaon,India,india,28.4646148,77.0299194,54.3,45.7,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,13,3314363.0,954018.1875,33,42427068.0,1009521.4375,71,46736932.0,1010315.75,0.9622556567192078,876824.0,24.115320205688477,59.20000076293945,40.79999923706055,1,58.20000076293945,41.79999923706055,50.56000518798828,49.44000244140625,46.56999969482422,53.43000411987305,56.35093688964844,43.64906311035156,2,3,4,50.56000518798828,49.44000244140625,4,15.013776307991916,13.768439062911604,17.563297136310272,13.824987942837705,17.66004526660793,13.825774453512281,13.684062707543129,2.6390573296152584,3.5263605246161616,4.276666119016055,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.6094379124341003,0.6740946567925548,3.223478026700206,1.7259305075273461,1.7303154676816226,-0.3008789997519105,-0.30087844301791267,-0.39734862807477805
London,United Kingdom,united kingdom,51.5074456,-0.1277653,53.8,46.2,46.07,43.71,56.29,17.7,63.8,19.0,66435600.0,274.0,146,17442736.0,9600188416.0,252,21013102.0,9600190464.0,400,26402782.0,9600193536.0,0.0332508757710456,11262000.0,76.28304290771484,37.400001525878906,62.599998474121094,1,43.53666687011719,56.46332931518555,46.981998443603516,53.01799392700195,47.4109992980957,52.5890007019043,43.4535026550293,56.5464973449707,0,2,9,46.981998443603516,53.01799392700195,8,16.67443390220501,22.985048561998433,16.860656753491295,22.985048775327556,17.088979979227265,22.985049095321155,16.236944873590872,4.990432586778736,5.53338948872752,5.993961427306569,0.0,1.0986122886681098,2.302585092994046,2.1972245773362196,0.03271002199806612,4.347474564228913,3.561602163875045,1.8420202590762944,0.11152669418149377,0.11152673956744293,-0.7688916355335402
Drogheda,Ireland,ireland,53.7149877,-6.3524183,53.6,46.4,45.51,45.43,54.57,21.6,64.4,14.0,4921500.0,70.0,7,135752.0,973839680.0,29,1587900.0,973840512.0,46,1913975.0,973840576.0,41.07198333740234,592713.0,41.1043815612793,52.099998474121094,47.900001525878906,1,42.43333435058594,57.56666564941406,42.86000061035156,57.1400032043457,46.2599983215332,53.7400016784668,46.563072204589844,53.436920166015625,1,1,6,39.25,60.75,4,11.818592336999506,20.69675724949635,14.277923576276569,20.696758103846058,14.464693311731468,20.696758169565236,13.29246726821571,2.0794415416798357,3.4011973816621555,3.8501476017100584,0.6931471805599453,0.6931471805599453,1.9459101490553132,1.6094379124341003,3.739382040237391,3.740151810362669,1.0702554692091883,1.1388531951834788,1.665961575679442,1.6659615879360063,-0.8568505743745801
Phoenix,AZ,united states,33.4484367,-112.074141,53.6,46.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,5,4605215.0,22897.43359375,21,6666452.0,24675.70703125,30,7047964.0,24787.271484375,13.832476615905762,4065338.0,0.0,52.22999954223633,47.77000045776367,1,51.34000015258789,48.65999984741211,52.821998596191406,47.178001403808594,49.14299774169922,50.85700225830078,52.2299919128418,47.77000427246094,1,1,3,52.82200241088867,47.178001403808594,3,15.342700132108973,10.038823785183155,15.712598492336543,10.113615042506586,15.768249480638035,10.118125896272103,15.21800769232084,1.791759469228055,3.091042453358316,3.4339872044851463,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.696819142605057,0.0,0.12997028663438215,-0.12662260782950785,-0.18568698401908523,-0.18576200919202143,-0.20118338851306283
