city,country,country_norm_x,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z,country_for_macro,country_for_macro_norm,country_norm_y,gdp,gdp_per_capita,unemployment,homicide_rate,life_expectancy_male,life_expectancy_female,infant_mortality,urban_population_growth,tourists
Porto Alegre,Brazil,brazil,-30.0324999,-51.2303767,72.4,27.6,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,7,2442562.0,523028256.0,21,3134534.0,523028672.0,54,4508525.0,523028864.0,0.0494811199605464,1332845.0,376.1844482421875,50.20000076293945,49.79999923706055,1,56.16666793823242,43.83333206176758,56.68000030517578,43.31999969482422,63.469993591308594,36.52999877929688,55.93925857543945,44.06074142456055,0,0,0,65.52000427246094,34.47999954223633,0,14.708558455811062,20.07514604925039,14.957991395689012,20.07514684461819,15.321480828790245,20.075147211710807,14.10282706360465,2.079441541679836,3.091042453358316,4.007333185232471,0.0,0.0,0.0,0.0,0.0482958705603253,5.932734320434762,-0.3618471226619887,-0.435429367212383,-0.0250163372221535,-0.0250165885738635,-0.4184644454725389,Brazil,brazil,brazil,1868613.0,8920.7,12.0,27.4,71.9,79.3,13.0,1.2,6621.0
Guayaquil,Ecuador,ecuador,-2.1900572,-79.8868669,71.6,28.4,55.23,50.9,49.1,28.4,64.5,7.0,17446584.0,63.0,4,3485028.0,612051776.0,10,3876469.0,612052096.0,24,4319581.0,612052096.0,0.0701104700565338,3094420.0,125.7017059326172,44.59999847412109,55.400001525878906,1,58.76666259765625,41.23333358764648,59.5,40.5,62.15999603271485,37.84000015258789,53.26009368896485,46.73990249633789,0,0,1,53.04999923706055,46.95000076293945,1,15.06398692351947,20.23232743983915,15.17043550367144,20.232327962670595,15.278669196279557,20.232327962670595,14.945111370671032,1.6094379124341005,2.3978952727983707,3.218875824868201,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0677618861881081,4.841835551582284,1.0428504954091689,0.9723420692544328,-0.4129493487727415,-0.412949362522904,-0.5770486730014852,Ecuador,ecuador,ecuador,108398.0,6344.9,4.2,5.8,74.0,79.6,13.6,1.8,2535.0
Albuquerque,NM,nm,35.0841034,-106.650985,71.5,28.5,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,5,930668.0,133616.796875,7,957668.0,133646.265625,9,1065171.0,133659.78125,2.4030020236968994,767499.0,0.0,70.93000030517578,29.06999969482422,1,42.206668853759766,57.7933349609375,45.68199920654297,54.31800079345703,47.96099853515625,52.03900146484375,70.9297103881836,29.070293426513672,1,1,1,45.68199920654297,54.31800079345703,1,13.743658961356472,11.802738741355215,13.7722574857679,11.802959262135923,13.87864684643298,11.803060386102596,13.55089375844349,1.791759469228055,2.079441541679836,2.302585092994046,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.2246579901988444,0.0,-0.6931060952666958,-0.7597146065097544,-0.1630440949144442,-0.1631402221689813,-0.2205681277675356,NM,nm,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Tijuana,Mexico,mexico,32.5317397,-117.019529,71.4,28.6,54.19,53.97,46.03,26.7,66.5,7.0,126577691.0,64.0,10,2587814.0,900814.0,21,6069601.0,903781.5625,36,7501409.0,904038.8125,1.4925907850265503,2002000.0,24.62216186523437,40.400001525878906,59.59999847412109,0,32.81666946411133,67.1833267211914,32.029998779296875,67.97000122070312,41.22300338745117,58.77699661254883,36.519561767578125,63.480445861816406,2,2,8,46.32799911499024,53.67200469970703,0,14.76632444827659,13.711055188093932,15.618803592516954,13.7143440822348,15.830601560836753,13.71462867878067,14.509657738357678,2.3978952727983707,3.091042453358316,3.610917912644224,1.0986122886681098,1.0986122886681098,2.19722457733622,0.0,0.9133226454710064,3.243457674845962,0.1214302740287443,0.0751007246126133,-0.2747934889629691,-0.2748252449809931,-0.6092908147586282,Mexico,mexico,mexico,1223401.0,9694.9,3.6,29.1,72.1,77.8,13.5,1.8,41313.0
Lima,Peru,peru,-12.0459808,-77.0305912,70.9,29.1,66.72,68.15,31.85,27.4,65.5,7.0,32162184.0,25.0,3,10895888.0,3446350.75,4,10984494.0,3446411.25,7,11117390.0,3446445.75,1.7302716970443726,10320000.0,1040.234130859375,44.59999847412109,55.400001525878906,0,59.23333358764648,40.76666641235352,62.77999877929688,37.220001220703125,59.07999801635742,40.91999816894531,61.51572799682617,38.48427963256836,0,0,0,62.77999877929688,37.220001220703125,0,16.20389612009487,15.05282676573014,16.211995290964413,15.052844320371502,16.224021196956436,15.0528543307315,16.149594414916912,1.3862943611198906,1.6094379124341005,2.079441541679836,0.0,0.0,0.0,0.0,1.0044011269716868,6.948161952893726,0.0,0.0,0.0,0.0,0.0,Peru,peru,peru,222237.0,6947.3,3.2,7.9,73.7,79.2,12.8,1.6,4419.0
Kingston,Jamaica,jamaica,17.9712148,-76.7928128,70.9,29.1,67.42,66.04,33.96,22.7,67.6,10.0,2726667.0,248.0,4,964019.0,409792192.0,12,1138528.0,409792320.0,16,1228723.0,409792320.0,0.036621481180191,580000.0,730.9473266601562,67.19999694824219,32.79999923706055,0,50.59999465942383,49.40000534057617,50.355995178222656,49.644004821777344,56.27299880981445,43.72699737548828,50.78615188598633,49.213844299316406,0,0,0,50.355995178222656,49.644004821777344,0,13.778867320265435,19.831160742831138,13.945247636273953,19.831161055184527,14.021486790504486,19.831161055184527,13.270785106659046,1.6094379124341005,2.5649493574615367,2.833213344056216,0.0,0.0,0.0,0.0,0.0359668492870903,6.595708553257661,0.0,0.0,0.0,0.0,0.0,Jamaica,jamaica,jamaica,15714.0,5354.3,8.0,43.9,72.8,75.9,11.8,0.8,2473.0
Saint Louis,MO,mo,38.6254063,-90.190009,70.6,29.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,34,2783554.0,90791.0078125,62,3510898.0,91469.015625,71,3662690.0,91499.5859375,4.925671100616455,2127843.0,0.0,70.45999908447266,29.540000915527344,1,62.34000015258789,37.65999984741211,60.50600051879883,39.49399948120117,61.22900390625,38.77100372314453,70.45985412597656,29.54013442993164,1,1,1,60.50600051879883,39.49399948120117,1,14.83923944570634,11.4163265410293,15.071382688003675,11.42376649947143,15.113708681118336,11.424100654931634,14.570619818485811,3.555348061489413,4.143134726391533,4.276666119016055,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.779293946533922,0.0,-0.3249885923866972,-0.4848482530658169,-0.1718080657228263,-0.1719003670509383,-0.2162896036860576,MO,mo,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Sao Paulo,Brazil,brazil,-23.5506507,-46.6333824,70.5,29.5,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,11,28321088.0,6304018432.0,42,32655800.0,6304022528.0,92,39405328.0,6304023552.0,0.0595154613256454,23086000.0,83.90747833251953,66.80000305175781,33.20000076293945,1,68.96666717529297,31.03333282470703,64.16000366210938,35.84000015258789,62.29199981689453,37.70800018310547,65.75686645507812,34.243141174316406,0,1,1,64.16000366210938,35.84000015258789,1,17.15911727944031,22.56445311351421,17.30153307018664,22.56445376325829,17.489411618929296,22.56445392569425,16.95473697447329,2.4849066497880004,3.7612001156935615,4.532599493153256,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0578116916595179,4.441562173448964,2.9995229715460345,2.205871892476474,3.311271266949217,3.311271308687908,-0.4184214838797362,Brazil,brazil,brazil,1868613.0,8920.7,12.0,27.4,71.9,79.3,13.0,1.2,6621.0
Cali,Colombia,colombia,3.4108435,-76.5812127,70.2,29.8,56.87,54.79,45.21,23.5,68.9,8.0,46202800.0,40.0,4,3158932.0,65252.125,19,4126810.0,65889.1328125,41,5388575.0,66140.171875,6.63950252532959,2838333.0,309.5679931640625,66.0,34.0,1,60.89999771118164,39.10000228881836,60.400001525878906,39.59999847412109,62.77000045776367,37.2300033569336,60.6085205078125,39.39146423339844,0,0,0,60.59999847412109,39.400001525878906,0,14.965744870315872,11.086029216758426,15.233015511708343,11.09574397957589,15.499791715030169,11.099546704476792,14.858727818290411,1.6094379124341005,2.995732273553991,3.737669618283368,0.0,0.0,0.0,0.0,2.0333324865727334,5.738402856995406,-0.6664044127853499,-0.6033977944509399,-1.0276049366942857,-1.0270653095788838,0.6178006506360759,Colombia,colombia,colombia,330228.0,6649.6,9.7,25.3,74.2,79.8,12.6,1.4,3904.0
Damascus,Syria,syria,33.5130695,36.3095814,70.0,30.0,67.18,66.46,33.54,36.6,59.1,4.0,17070135.0,92.0,29,3738294.0,996941.3125,39,3944599.0,997089.75,108,8483621.0,997823.1875,1.6277400255203247,2584771.0,85.57405853271484,46.29999923706055,53.70000076293945,0,37.32000350952149,62.67999649047852,35.152000427246094,64.8479995727539,36.10600280761719,63.89400100708008,37.025386810302734,62.97461700439453,0,1,5,35.152000427246094,64.8479995727539,0,15.13414018309182,13.812448186186709,15.18785811295154,13.812597067870836,15.953648039218685,13.813332374945096,14.765147860874174,3.4011973816621555,3.688879454113936,4.691347882229144,0.0,0.6931471805599453,1.791759469228055,0.0,0.9661241708889204,4.461000215643331,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,syrian arab republic,syrian arab republic,16628.0,981.3,8.4,0.9,65.9,77.7,15.5,-3.6,5070.0
Bradford,United Kingdom,united kingdom,53.7944229,-1.7519186,69.2,30.8,46.07,43.71,56.29,17.7,63.8,19.0,66435600.0,274.0,52,2216280.0,746332.125,142,5891842.0,748658.9375,353,13471238.0,750148.0625,13.686365127563477,536280.0,13.673391342163086,42.79999923706055,57.20000076293945,1,47.23333358764648,52.76666641235352,47.92000198364258,52.07999801635742,46.5009994506836,53.499000549316406,45.79092025756836,54.20907211303711,3,4,9,47.92000198364258,52.07999801635742,9,14.61134112386438,13.522927327770269,15.589079409909573,13.526040137370774,16.416067526339074,13.528027215764329,13.192413556411305,3.970291913552122,4.962844630259907,5.869296913133774,1.3862943611198906,1.6094379124341005,2.302585092994046,2.302585092994046,2.686919521008487,2.686035740772897,0.3364428472259875,0.2798819215403125,-0.3182638739606397,-0.3182638691698208,-0.5364162428789274,United Kingdom,united kingdom,united kingdom,2855297.0,42526.4,4.1,1.2,79.4,82.9,3.8,1.0,36316.0
Windhoek,Namibia,namibia,-22.5776104,17.0772739,68.6,31.4,65.21,67.21,32.79,36.7,59.8,4.0,2413643.0,2.9,1,431000.0,378070.625,1,431000.0,378070.625,3,482482.0,378079.71875,931.261474609375,776249.0,928.8203735351562,55.66999816894531,44.33000183105469,0,69.663330078125,30.336668014526367,72.65800476074219,27.34199905395508,67.33999633789062,32.659996032714844,71.75789642333984,28.242101669311523,0,0,0,72.65800476074219,27.34199905395508,0,12.973865689268807,12.84283894077886,12.973865689268807,12.84283894077886,13.086700965979851,12.842862993471616,13.562229912229826,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,6.837613327494176,6.834991420755677,0.0,0.0,0.0,0.0,0.0,Namibia,namibia,namibia,14519.0,5930.1,20.6,17.7,60.0,65.8,33.4,4.6,1499.0
Mexico City,Mexico,mexico,19.3207722,-99.1514678,68.5,31.5,54.19,53.97,46.03,26.7,66.5,7.0,126577691.0,64.0,12,26770360.0,150008.65625,68,34078792.0,155950.203125,155,40621856.0,157609.1875,12.656776428222656,21804000.0,132.5891876220703,59.70000076293945,40.29999923706055,1,44.68000411987305,55.31999588012695,53.52800369262695,46.47199630737305,47.35799789428711,52.64200592041016,53.197174072265625,46.80282211303711,0,0,5,53.52800369262695,46.47199630737305,5,17.10280590065029,11.918454946006412,17.34418584263154,11.95729843681863,17.519816829467413,11.967880095814206,16.897604043029453,2.5649493574615367,4.23410650459726,5.049856007249537,0.0,0.0,1.791759469228055,1.791759469228055,2.614235840072625,4.89476932685493,3.2767646182928627,3.312595527030118,-0.4331564981279594,-0.4328947000630914,-0.3910084449169295,Mexico,mexico,mexico,1223401.0,9694.9,3.6,29.1,72.1,77.8,13.5,1.8,41313.0
San Juan,Puerto Rico,puerto rico,18.465299,-66.116666,68.4,31.6,62.84,65.63,34.37,15.9,63.8,20.3,3203792.0,361.0,12,2321005.0,24847.529296875,22,2509695.0,25048.98828125,32,2957315.0,25158.90234375,9.46890640258789,1809800.0,398.1544799804688,67.19999694824219,32.79999923706055,0,75.66666412353516,24.33333396911621,70.0999984741211,29.899999618530277,60.36800003051758,39.63199996948242,70.78150177001953,29.2185001373291,0,0,0,70.0999984741211,29.899999618530277,0,14.657511270345866,10.120553846549033,14.73567218823504,10.12862863869853,14.899792658190895,10.133006829397862,14.40872745244626,2.5649493574615367,3.1354942159291497,3.49650756146648,0.0,0.0,0.0,0.0,2.348409568862434,5.989348509830572,0.0,0.0,0.0,0.0,0.0,Puerto Rico,puerto rico,puerto rico,154000.0,39344.0,5.6,15.3,76.3,81.3,5.8,0.9,79746.0
New Orleans,LA,la,29.9561422,-90.0733934,67.6,32.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,16,1335656.0,6679.9169921875,21,1599307.0,6826.7802734375,35,1992581.0,6896.39404296875,18.72065544128418,918752.0,0.0,67.05000305175781,32.95000076293945,1,65.0566635131836,34.94333267211914,68.94599914550781,31.054000854492188,61.30399703979492,38.69599914550781,67.0500259399414,32.94998550415039,1,1,1,68.94600677490234,31.054000854492188,1,14.104933863589318,8.807010531389006,14.285081593654908,8.828754903173557,14.504941843128424,8.838898944316146,13.730772594809975,2.833213344056216,3.091042453358316,3.58351893845611,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.9816665860097755,0.0,-0.6005963932694532,-0.6615771896718249,-0.1893957955956204,-0.1894794179300589,-0.1928928873885589,LA,la,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Rockhampton,Australia,australia,-23.3782137,150.5134227,67.6,32.4,43.03,41.36,58.64,19.0,65.5,16.0,25649909.0,3.0,2,74466.0,117895440.0,3,80800.0,117895448.0,4,115503.0,117895456.0,520.1154174804688,2706966.0,487.03564453125,56.400001525878906,43.59999847412109,1,46.0333366394043,53.9666633605957,51.44000244140625,48.560001373291016,49.4800033569336,50.519996643066406,50.456016540527344,49.543983459472656,0,0,0,51.44000244140625,48.560001373291016,0,11.218111353214848,18.58530869639694,11.299744620670223,18.585308764253675,11.657060440378942,18.585308832110407,14.811339377905211,1.0986122886681098,1.3862943611198906,1.6094379124341005,0.0,0.0,0.0,0.0,6.255971547891756,6.1903884452579385,-0.599012322133903,-0.8318951679625909,-0.2305857682114328,-0.2305857811702174,0.2236367787864018,Australia,australia,australia,1453871.0,58392.7,5.3,0.9,81.2,85.2,3.1,1.6,9246.0
Lagos,Nigeria,nigeria,6.4550575,3.3941795,67.5,32.5,64.06,63.77,36.23,44.0,53.3,3.0,200962000.0,218.0,6,19932062.0,13432894.0,7,19982062.0,13432928.0,38,24107396.0,13433869.0,1.1136953830718994,16637000.0,409.9382934570313,46.880001068115234,53.119998931884766,0,54.0433349609375,45.9566650390625,49.75800323486328,50.24199676513672,48.70900344848633,51.29099655151367,48.98243713378906,51.01756286621094,0,0,0,49.75800323486328,50.24199676513672,0,16.807840199124975,16.41321710744347,16.810345579107686,16.413219638540227,16.998029280828252,16.413289687823017,16.627139748748867,1.9459101490553128,2.079441541679836,3.6635616461296463,0.0,0.0,0.0,0.0,0.7484377820189521,6.018443065650327,0.0,0.0,0.0,0.0,0.0,Nigeria,nigeria,nigeria,421821.0,2153.5,8.0,34.5,53.3,55.1,62.1,4.6,1889.0
Oakland,CA,ca,37.8044557,-122.271356,67.4,32.6,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,29,4903314.0,40491.58984375,71,7810188.0,43098.10546875,114,12256897.0,44064.4765625,16.182933807373047,3364862.0,0.0,66.54000091552734,33.459999084472656,1,62.57999801635742,37.42000198364258,56.26799774169922,43.73200225830078,50.32600021362305,49.67399978637695,66.53839111328125,33.46162414550781,3,5,7,56.26799774169922,43.73200225830078,7,15.405422064949429,10.608874269533173,15.870939721266978,10.671257521091071,16.321599438513363,10.6934319104645,15.028897807007793,3.4011973816621555,4.276666119016055,4.74493212836325,1.3862943611198906,1.791759469228055,2.079441541679836,2.079441541679836,2.843916670741222,0.0,0.2948709184904851,0.4245804513372547,-0.1818590113056761,-0.181756546025832,-0.1971969410680986,CA,ca,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Santo Domingo,Dominican Republic,dominican republic,18.4713858,-69.8918436,67.2,32.8,61.02,61.16,38.84,29.3,63.7,7.0,10358320.0,216.0,9,2707033.0,3518724.5,23,3497762.0,3519510.5,57,5155857.0,3519831.75,0.578564465045929,1128678.0,398.1544799804688,68.4000015258789,31.600000381469727,0,74.29999542236328,25.69999885559082,70.33999633789062,29.65999794006348,60.48799514770508,39.512001037597656,70.55110931396484,29.44889068603516,0,0,0,70.33999633789062,29.65999794006348,0,14.811364128547115,15.073609408146076,15.067634179263631,15.073832759534575,15.455644101932714,15.0739240322409,13.936558480295307,2.302585092994046,3.1780538303479458,4.060443010546419,0.0,0.0,0.0,0.0,0.4565158676155968,5.989348509830572,0.0,0.0,0.0,0.0,0.0,Dominican Republic,dominican republic,dominican republic,81299.0,7650.1,5.9,10.0,70.7,77.1,25.9,2.5,6569.0
Milwaukee,WI,wi,43.0386475,-87.9090751,67.1,32.9,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,19,1795132.0,45261.91015625,34,2227696.0,45663.4296875,77,3594637.0,45913.4453125,5.532332420349121,1290221.0,0.0,66.77999877929688,33.220001220703125,1,45.0533332824707,54.9466667175293,53.47200393676758,46.52799606323242,57.81500244140625,42.18499755859375,66.77943420410156,33.22055435180664,1,1,5,53.47200393676758,46.52799606323242,5,14.40058967186716,10.72024321575612,14.616478874371628,10.729074929997097,15.09495384865687,10.734535059227618,14.070324854554803,2.995732273553991,3.555348061489413,4.356708826689592,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.876764064864924,0.0,-0.5099970389154549,-0.4920495401212418,-0.1813259650172822,-0.1813723629353089,-0.2152606874918864,WI,wi,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Campinas,Brazil,brazil,-22.9056391,-47.059564,66.8,33.2,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,8,2021912.0,3652641.0,33,4389688.0,3654730.0,114,37779660.0,3659880.25,0.5756741762161255,1213792.0,83.90747833251953,70.5,29.5,1,70.20000457763672,29.80000114440918,64.90000915527344,35.099998474121094,63.071998596191406,36.928001403808594,67.84648132324219,32.15351867675781,0,1,1,64.90000915527344,35.099998474121094,1,14.519554650930647,15.11096129933246,15.29476893971728,15.111533050646347,17.44728144699579,15.112941259495996,14.009260725354576,2.19722457733622,3.5263605246161616,4.74493212836325,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4546832290822093,4.441562173448964,-0.2189319401211865,2.0828268405777126,-0.3247538715953816,-0.3247512446694809,-0.4162115729624346,Brazil,brazil,brazil,1868613.0,8920.7,12.0,27.4,71.9,79.3,13.0,1.2,6621.0
San Salvador,El Salvador,el salvador,13.697629,-89.191156,66.2,33.8,67.79,67.96,32.04,27.4,64.4,8.0,6704864.0,319.0,31,3561384.0,73619896.0,70,4660118.0,73620856.0,142,6963583.0,73621368.0,0.1436050534248352,1538525.0,177.0182342529297,63.79999923706055,36.20000076293945,0,66.66666412353516,33.33333206176758,55.1099967956543,44.8900032043457,54.03499603271485,45.96500396728516,63.396610260009766,36.6033935546875,0,0,2,55.1099967956543,44.8900032043457,0,15.085660072113672,18.114425886837832,15.354551542256464,18.11443892670586,15.756204842301932,18.11444588123261,14.246335373178947,3.4657359027997265,4.262679877041316,4.962844630259907,0.0,0.0,1.0986122886681098,0.0,0.1341856003307188,5.181885984668706,0.0,0.0,0.0,0.0,0.0,El Salvador,el salvador,el salvador,26057.0,4058.2,4.2,52.0,68.1,77.5,14.6,1.7,1677.0
Chicago,IL,il,41.8755616,-87.6244212,66.1,33.9,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,40,9465810.0,194071.140625,136,12279077.0,196166.828125,205,14723171.0,196743.609375,6.66539192199707,8489066.0,0.0,66.0999984741211,33.900001525878906,1,66.66000366210938,33.34000015258789,53.67200469970703,46.32799530029297,57.91499710083008,42.084999084472656,66.09967803955078,33.90031433105469,1,1,5,53.67200469970703,46.3280029296875,5,16.0631970230542,12.175985227814836,16.323407396431293,12.186725837769982,16.50493313718099,12.189661767556151,15.95428965825581,3.713572066704308,4.919980925828125,5.327876168789581,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,2.0367156423926174,0.0,0.9391827350240106,0.6855586158756445,-0.1500530064799533,-0.1500325154805442,-0.2133389838455769,IL,il,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Bogota,Colombia,colombia,4.6533817,-74.0836331,66.0,34.0,56.87,54.79,45.21,23.5,68.9,8.0,46202800.0,40.0,11,9716275.0,198001.859375,41,10782852.0,198787.1875,90,12466009.0,199080.25,6.541850566864014,8034649.0,246.10694885253903,55.20000076293945,44.79999923706055,1,62.29999923706055,37.70000076293945,61.23999786376953,38.7599983215332,63.720001220703125,36.27999877929688,61.01682662963867,38.9831657409668,0,0,1,62.69999694824219,37.29999923706055,1,16.089312975452486,12.196036750860276,16.1934677452015,12.199995152425148,16.338516298532547,12.20146831183564,15.899273996777506,2.4849066497880004,3.737669618283368,4.51085950651685,0.0,0.0,0.6931471805599453,0.6931471805599453,2.020467585177136,5.509821234220119,1.149859336995941,1.1543027479315326,0.9698957379325972,0.9705366344162324,0.5359320646003588,Colombia,colombia,colombia,330228.0,6649.6,9.7,25.3,74.2,79.8,12.6,1.4,3904.0
Manila,Philippines,philippines,14.5904492,120.9803621,65.4,34.6,42.46,42.16,57.84,31.7,63.5,5.0,108420484.0,361.0,109,45750600.0,53469672.0,160,54489816.0,53478240.0,282,65054404.0,53480456.0,0.6858513355255127,24922000.0,5.766054630279541,38.79999923706055,61.20000076293945,1,46.38999938964844,53.61000061035156,46.51399993896485,53.48600006103516,35.797000885009766,64.2030029296875,47.53851318359375,52.46149063110352,2,2,3,46.51399993896485,53.48600006103516,3,17.63871548621154,17.794625191327384,17.813524398139254,17.794785418856804,17.990734477770747,17.79482685541207,17.03126154561014,4.700480365792417,5.081404364984463,5.645446897643238,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.5222706798470538,1.9119181445617377,1.072217228332089,1.0630501633009664,-0.4518629942616718,-0.4518620031300468,-0.4783357459739279,Philippines,philippines,philippines,330910.0,3102.7,2.2,6.5,67.1,75.3,19.7,2.1,7168.0
Philadelphia,PA,pa,39.9527237,-75.1635262,64.9,35.1,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,73,7405918.0,140108.78125,168,9563774.0,141884.828125,334,14961763.0,142795.71875,6.613635063171387,5696588.0,0.0,63.650001525878906,36.34999847412109,1,49.80999755859375,50.19000244140625,49.33200073242188,50.667999267578125,56.52100372314453,43.479000091552734,63.64944076538086,36.35055160522461,1,1,9,49.33200073242188,50.667999267578125,9,15.81779010331784,11.850181546090774,16.073493081562162,11.862777985891364,16.521008437997747,11.869177350682447,15.555378132626805,4.30406509320417,5.1298987149230735,5.814130531825066,0.6931471805599453,0.6931471805599453,2.302585092994046,2.302585092994046,2.0299407270994503,0.0,0.5476980039490318,0.7108061359133789,-0.161332211819813,-0.1612419355140147,-0.2134267650646411,PA,pa,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Marseille,France,france,43.2961743,5.3699525,64.7,35.3,51.99,46.79,53.21,18.1,62.2,20.0,67060000.0,123.0,18,1219480.0,1262972160.0,43,2024822.0,1262972800.0,85,2809833.0,1262972800.0,0.0253545958548784,877215.0,125.51841735839844,60.5,39.5,1,59.33333206176758,40.66666793823242,56.57999801635742,43.41999816894531,48.310001373291016,51.69000244140625,57.60435104370117,42.395652770996094,0,0,3,56.18000030517578,43.81999969482422,3,14.01393591636094,20.956733638108258,14.52099284729512,20.956734144849307,14.848635964831852,20.956734144849307,13.684508535213608,2.9444389791664403,3.784189633918261,4.454347296253507,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0250384999399358,4.840387889336118,-0.1394183979293533,-0.2556349905723004,2.241487290438363,2.24148733899561,-0.9020859832546398,France,france,france,2778892.0,41358.1,8.3,1.2,79.4,85.4,3.0,0.8,89322.0
Cleveland,OH,oh,41.4996574,-81.6936772,64.0,36.0,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,39,2534718.0,216543.46875,63,3837841.0,217362.109375,88,4911151.0,217526.34375,2.8098413944244385,1679247.0,0.0,64.38999938964844,35.61000061035156,1,61.50666427612305,38.49333572387695,62.323997497558594,37.676002502441406,52.06900024414063,47.93099594116211,64.38993835449219,35.610069274902344,1,1,11,57.96199798583984,42.03800201416016,7,14.74559334073708,12.285551203716691,15.160420787427764,12.289324549182858,15.407019095468904,12.290079839999786,14.333856632120511,3.688879454113936,4.158883083359672,4.48863636973214,0.6931471805599453,0.6931471805599453,2.4849066497880004,2.079441541679836,1.3375875595121187,0.0,-0.277850872422536,-0.3527376034470955,-0.1456488590746472,-0.1457142298839344,-0.2198781157239914,OH,oh,,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Catania,Italy,italy,37.5023612,15.0873718,63.9,36.1,44.85,44.26,55.74,13.5,63.5,23.0,60252824.0,200.0,16,671655.0,203572368.0,36,1013229.0,203572688.0,75,2420048.0,203572960.0,166.26339721679688,630167.0,166.7749481201172,45.20000076293945,54.79999923706055,1,52.5333366394043,47.4666633605957,54.62000274658203,45.37999725341797,47.8599967956543,52.1400032043457,52.21650695800781,47.783504486083984,0,0,1,49.29999923706055,50.70000076293945,1,13.417501583675408,19.131532121250164,13.828653805830417,19.13153369317149,14.699298345861768,19.131535029302675,13.353741729485144,2.833213344056216,3.610917912644224,4.330733340286331,0.0,0.0,0.6931471805599453,0.6931471805599453,5.119569798740758,5.122623486821291,-0.6116872562168725,-0.4710034355214479,-0.5057536979551202,-0.5057536914508761,0.569622671544042,Italy,italy,italy,2084882.0,34388.5,9.8,0.6,81.0,85.4,2.6,0.3,61567.0
